Cultivo;Campagna;Provincia;Departamento;"Sup. Sembrada";"Sup. Cosechada";Produccion;Rendimiento
Trigo;2015/16;"BUENOS AIRES";PUAN;46.620;45.620;145.383;3.187
Trigo;2016/17;"BUENOS AIRES";PUAN;51.900;46.650;130.620;2.800
Trigo;2017/18;"BUENOS AIRES";PUAN;62.360;61.360;184.080;3.000
Trigo;1999/00;"BUENOS AIRES";"PUNTA INDIO";0;0;0;0
Trigo;2014/15;"BUENOS AIRES";"PUNTA INDIO";350;350;1.120;3.200
Trigo;2015/16;"BUENOS AIRES";"PUNTA INDIO";279;251;650;2.590
Trigo;2016/17;"BUENOS AIRES";"PUNTA INDIO";200;170;578;3.400
Trigo;2017/18;"BUENOS AIRES";"PUNTA INDIO";0;0;0;0
Trigo;1999/00;"BUENOS AIRES";QUILMES;0;0;0;0
Trigo;1980/81;"BUENOS AIRES";RAMALLO;28.000;28.000;64.000;2.286
Trigo;1981/82;"BUENOS AIRES";RAMALLO;30.000;30.000;63.000;2.100
Trigo;1982/83;"BUENOS AIRES";RAMALLO;30.000;30.000;84.000;2.800
Trigo;1983/84;"BUENOS AIRES";RAMALLO;26.000;21.000;29.400;1.400
Trigo;1984/85;"BUENOS AIRES";RAMALLO;24.000;24.000;60.000;2.500
Trigo;1985/86;"BUENOS AIRES";RAMALLO;23.000;22.800;36.480;1.600
Trigo;1986/87;"BUENOS AIRES";RAMALLO;20.400;20.400;38.700;1.897
Trigo;1987/88;"BUENOS AIRES";RAMALLO;18.000;18.000;34.200;1.900
Trigo;1988/89;"BUENOS AIRES";RAMALLO;9.500;9.500;12.000;1.263
Trigo;1989/90;"BUENOS AIRES";RAMALLO;6.000;6.000;14.700;2.450
Trigo;1990/91;"BUENOS AIRES";RAMALLO;9.000;8.600;19.400;2.256
Trigo;1991/92;"BUENOS AIRES";RAMALLO;4.300;4.300;9.000;2.093
Trigo;1992/93;"BUENOS AIRES";RAMALLO;4.500;4.500;11.700;2.600
Trigo;1993/94;"BUENOS AIRES";RAMALLO;7.600;7.550;13.200;1.748
Trigo;1994/95;"BUENOS AIRES";RAMALLO;6.300;6.300;12.900;2.048
Trigo;1995/96;"BUENOS AIRES";RAMALLO;8.500;8.500;21.300;2.506
Trigo;1996/97;"BUENOS AIRES";RAMALLO;19.000;19.000;36.100;1.900
Trigo;1997/98;"BUENOS AIRES";RAMALLO;9.500;9.500;26.100;2.747
Trigo;1998/99;"BUENOS AIRES";RAMALLO;7.500;7.400;20.000;2.703
Trigo;1999/00;"BUENOS AIRES";RAMALLO;8.500;8.500;24.200;2.847
Trigo;2000/01;"BUENOS AIRES";RAMALLO;9.000;9.000;20.700;2.300
Trigo;2001/02;"BUENOS AIRES";RAMALLO;11.000;11.000;22.000;2.000
Trigo;2002/03;"BUENOS AIRES";RAMALLO;6.600;6.600;10.560;1.600
Trigo;2003/04;"BUENOS AIRES";RAMALLO;5.350;5.350;15.520;2.901
Trigo;2004/05;"BUENOS AIRES";RAMALLO;5.300;5.300;15.900;3.000
Trigo;2005/06;"BUENOS AIRES";RAMALLO;5.300;5.300;18.550;3.500
Trigo;2006/07;"BUENOS AIRES";RAMALLO;7.900;7.900;29.230;3.700
Trigo;2007/08;"BUENOS AIRES";RAMALLO;8.300;8.300;34.030;4.100
Trigo;2008/09;"BUENOS AIRES";RAMALLO;6.100;5.850;12.870;2.200
Trigo;2009/10;"BUENOS AIRES";RAMALLO;3.470;3.470;15.248;4.394
Trigo;2010/11;"BUENOS AIRES";RAMALLO;3.300;3.300;13.973;4.234
Trigo;2011/12;"BUENOS AIRES";RAMALLO;3.700;3.700;16.650;4.500
Trigo;2012/13;"BUENOS AIRES";RAMALLO;2.970;2.970;8.316;2.800
Trigo;2013/14;"BUENOS AIRES";RAMALLO;3.250;3.250;13.325;4.100
Trigo;2014/15;"BUENOS AIRES";RAMALLO;3.790;3.790;13.464;3.553
Trigo;2015/16;"BUENOS AIRES";RAMALLO;3.800;3.800;15.000;3.947
Trigo;2016/17;"BUENOS AIRES";RAMALLO;15.500;13.920;62.640;4.500
Trigo;2017/18;"BUENOS AIRES";RAMALLO;13.970;13.970;61.468;4.400
Trigo;1980/81;"BUENOS AIRES";RAUCH;370;370;580;1.568
Trigo;1981/82;"BUENOS AIRES";RAUCH;1.700;1.600;2.000;1.250
Trigo;1982/83;"BUENOS AIRES";RAUCH;3.000;3.000;3.600;1.200
Trigo;1983/84;"BUENOS AIRES";RAUCH;3.000;3.000;5.100;1.700
Trigo;1984/85;"BUENOS AIRES";RAUCH;1.500;1.500;4.500;3.000
Trigo;1985/86;"BUENOS AIRES";RAUCH;4.000;2.000;1.800;900
Trigo;1986/87;"BUENOS AIRES";RAUCH;3.200;3.200;5.500;1.719
Trigo;1987/88;"BUENOS AIRES";RAUCH;2.000;2.000;2.700;1.350
Trigo;1988/89;"BUENOS AIRES";RAUCH;2.000;2.000;3.600;1.800
Trigo;1989/90;"BUENOS AIRES";RAUCH;3.000;2.700;3.780;1.400
Trigo;1990/91;"BUENOS AIRES";RAUCH;6.000;5.400;10.300;1.907
Trigo;1991/92;"BUENOS AIRES";RAUCH;6.000;5.700;9.700;1.702
Trigo;1992/93;"BUENOS AIRES";RAUCH;6.000;5.700;10.800;1.895
Trigo;1993/94;"BUENOS AIRES";RAUCH;7.500;6.900;13.100;1.899
Trigo;1994/95;"BUENOS AIRES";RAUCH;8.000;7.400;17.000;2.297
Trigo;1995/96;"BUENOS AIRES";RAUCH;7.000;6.400;14.100;2.203
Trigo;1996/97;"BUENOS AIRES";RAUCH;12.000;11.750;34.100;2.902
Trigo;1997/98;"BUENOS AIRES";RAUCH;12.000;11.600;36.000;3.103
Trigo;1998/99;"BUENOS AIRES";RAUCH;9.500;9.100;25.000;2.747
Trigo;1999/00;"BUENOS AIRES";RAUCH;12.000;11.600;32.500;2.802
Trigo;2000/01;"BUENOS AIRES";RAUCH;13.000;12.700;38.100;3.000
Trigo;2001/02;"BUENOS AIRES";RAUCH;11.000;10.800;29.200;2.704
Trigo;2002/03;"BUENOS AIRES";RAUCH;9.000;8.200;16.400;2.000
Trigo;2003/04;"BUENOS AIRES";RAUCH;7.000;6.850;25.350;3.701
Trigo;2004/05;"BUENOS AIRES";RAUCH;7.000;6.850;23.980;3.501
Trigo;2005/06;"BUENOS AIRES";RAUCH;6.300;6.240;23.710;3.800
Trigo;2006/07;"BUENOS AIRES";RAUCH;6.000;5.900;23.010;3.900
Trigo;2007/08;"BUENOS AIRES";RAUCH;5.800;5.000;14.000;2.800
Trigo;2008/09;"BUENOS AIRES";RAUCH;5.100;5.050;15.660;3.101
Trigo;2009/10;"BUENOS AIRES";RAUCH;4.090;4.070;16.961;4.167
Trigo;2010/11;"BUENOS AIRES";RAUCH;5.000;4.950;24.282;4.905
Trigo;2011/12;"BUENOS AIRES";RAUCH;4.200;4.160;20.384;4.900
Trigo;2012/13;"BUENOS AIRES";RAUCH;409;209;815;3.900
Trigo;2013/14;"BUENOS AIRES";RAUCH;3.600;3.600;18.000;5.000
Trigo;2014/15;"BUENOS AIRES";RAUCH;2.500;2.400;8.640;3.600
Trigo;2015/16;"BUENOS AIRES";RAUCH;2.900;2.900;11.020;3.800
Trigo;2016/17;"BUENOS AIRES";RAUCH;3.900;3.500;10.850;3.100
Trigo;2017/18;"BUENOS AIRES";RAUCH;2.305;2.305;7.376;3.200
Trigo;1980/81;"BUENOS AIRES";RIVADAVIA;48.300;26.000;34.000;1.308
Trigo;1981/82;"BUENOS AIRES";RIVADAVIA;48.000;38.000;60.400;1.589
Trigo;1982/83;"BUENOS AIRES";RIVADAVIA;50.500;50.300;110.000;2.187
Trigo;1983/84;"BUENOS AIRES";RIVADAVIA;41.000;40.700;81.400;2.000
Trigo;1984/85;"BUENOS AIRES";RIVADAVIA;30.000;29.600;74.000;2.500
Trigo;1985/86;"BUENOS AIRES";RIVADAVIA;29.400;26.400;39.600;1.500
Trigo;1986/87;"BUENOS AIRES";RIVADAVIA;26.500;26.100;54.800;2.100
Trigo;1987/88;"BUENOS AIRES";RIVADAVIA;28.000;27.300;46.900;1.718
Trigo;1988/89;"BUENOS AIRES";RIVADAVIA;29.400;29.100;65.000;2.234
Trigo;1989/90;"BUENOS AIRES";RIVADAVIA;42.000;40.000;68.000;1.700
Trigo;1990/91;"BUENOS AIRES";RIVADAVIA;35.000;32.500;74.800;2.302
Trigo;1991/92;"BUENOS AIRES";RIVADAVIA;23.000;21.200;44.500;2.099
Trigo;1992/93;"BUENOS AIRES";RIVADAVIA;25.000;22.500;42.800;1.902
Trigo;1993/94;"BUENOS AIRES";RIVADAVIA;27.300;27.300;68.300;2.502
Trigo;1994/95;"BUENOS AIRES";RIVADAVIA;23.200;23.200;69.600;3.000
Trigo;1995/96;"BUENOS AIRES";RIVADAVIA;29.000;28.500;61.300;2.151
Trigo;1996/97;"BUENOS AIRES";RIVADAVIA;49.000;48.500;104.300;2.151
Trigo;1997/98;"BUENOS AIRES";RIVADAVIA;30.000;29.000;81.200;2.800
Trigo;1998/99;"BUENOS AIRES";RIVADAVIA;18.000;18.000;48.000;2.667
Trigo;1999/00;"BUENOS AIRES";RIVADAVIA;25.000;24.650;68.500;2.779
Trigo;2000/01;"BUENOS AIRES";RIVADAVIA;15.000;14.500;40.600;2.800
Trigo;2001/02;"BUENOS AIRES";RIVADAVIA;18.400;11.960;31.100;2.600
Trigo;2002/03;"BUENOS AIRES";RIVADAVIA;16.500;16.500;44.550;2.700
Trigo;2003/04;"BUENOS AIRES";RIVADAVIA;13.320;13.320;43.960;3.300
Trigo;2004/05;"BUENOS AIRES";RIVADAVIA;13.586;13.586;44.830;3.300
Trigo;2005/06;"BUENOS AIRES";RIVADAVIA;9.800;9.800;36.260;3.700
Trigo;2006/07;"BUENOS AIRES";RIVADAVIA;17.050;17.050;64.790;3.800
Trigo;2007/08;"BUENOS AIRES";RIVADAVIA;41.300;41.300;161.150;3.902
Trigo;2008/09;"BUENOS AIRES";RIVADAVIA;40.200;40.200;92.740;2.307
Trigo;2009/10;"BUENOS AIRES";RIVADAVIA;19.400;19.400;41.780;2.154
Trigo;2010/11;"BUENOS AIRES";RIVADAVIA;23.800;23.800;95.750;4.023
Trigo;2011/12;"BUENOS AIRES";RIVADAVIA;34.100;34.100;112.710;3.305
Trigo;2012/13;"BUENOS AIRES";RIVADAVIA;17.900;13.300;28.290;2.127
Trigo;2013/14;"BUENOS AIRES";RIVADAVIA;9.000;9.000;30.700;3.411
Trigo;2014/15;"BUENOS AIRES";RIVADAVIA;28.330;28.330;93.740;3.309
Trigo;2015/16;"BUENOS AIRES";RIVADAVIA;7.180;6.980;20.940;3.000
Trigo;2016/17;"BUENOS AIRES";RIVADAVIA;31.300;28.130;140.650;5.000
Trigo;2017/18;"BUENOS AIRES";RIVADAVIA;6.900;5.100;23.970;4.700
Trigo;1980/81;"BUENOS AIRES";ROJAS;34.000;34.000;88.000;2.588
Trigo;1981/82;"BUENOS AIRES";ROJAS;50.000;49.000;90.000;1.837
Trigo;1982/83;"BUENOS AIRES";ROJAS;53.000;53.000;150.000;2.830
Trigo;1983/84;"BUENOS AIRES";ROJAS;43.000;39.500;59.250;1.500
Trigo;1984/85;"BUENOS AIRES";ROJAS;43.000;43.000;98.900;2.300
Trigo;1985/86;"BUENOS AIRES";ROJAS;45.000;43.250;66.000;1.526
Trigo;1986/87;"BUENOS AIRES";ROJAS;39.600;39.600;101.100;2.553
Trigo;1987/88;"BUENOS AIRES";ROJAS;40.000;40.000;83.250;2.081
Trigo;1988/89;"BUENOS AIRES";ROJAS;39.000;39.000;90.000;2.308
Trigo;1989/90;"BUENOS AIRES";ROJAS;39.000;39.000;105.300;2.700
Trigo;1990/91;"BUENOS AIRES";ROJAS;31.500;31.500;75.600;2.400
Trigo;1991/92;"BUENOS AIRES";ROJAS;28.350;18.350;36.700;2.000
Trigo;1992/93;"BUENOS AIRES";ROJAS;32.600;32.600;99.400;3.049
Trigo;1993/94;"BUENOS AIRES";ROJAS;35.800;35.500;71.000;2.000
Trigo;1994/95;"BUENOS AIRES";ROJAS;36.000;36.000;100.800;2.800
Trigo;1995/96;"BUENOS AIRES";ROJAS;40.000;40.000;128.000;3.200
Trigo;1996/97;"BUENOS AIRES";ROJAS;50.000;50.000;165.000;3.300
Trigo;1997/98;"BUENOS AIRES";ROJAS;43.600;43.600;135.200;3.101
Trigo;1998/99;"BUENOS AIRES";ROJAS;38.000;38.000;118.000;3.105
Trigo;1999/00;"BUENOS AIRES";ROJAS;45.500;45.500;147.000;3.231
Trigo;2000/01;"BUENOS AIRES";ROJAS;38.000;38.000;122.000;3.211
Trigo;2001/02;"BUENOS AIRES";ROJAS;36.000;34.000;75.000;2.206
Trigo;2002/03;"BUENOS AIRES";ROJAS;24.000;19.500;48.750;2.500
Trigo;2003/04;"BUENOS AIRES";ROJAS;19.500;19.500;68.250;3.500
Trigo;2004/05;"BUENOS AIRES";ROJAS;24.000;24.000;96.000;4.000
Trigo;2005/06;"BUENOS AIRES";ROJAS;24.000;24.000;96.000;4.000
Trigo;2006/07;"BUENOS AIRES";ROJAS;27.000;27.000;116.100;4.300
Trigo;2007/08;"BUENOS AIRES";ROJAS;27.000;27.000;121.500;4.500
Trigo;2008/09;"BUENOS AIRES";ROJAS;21.500;21.000;63.000;3.000
Trigo;2009/10;"BUENOS AIRES";ROJAS;21.660;21.660;96.870;4.472
Trigo;2010/11;"BUENOS AIRES";ROJAS;21.500;21.500;115.460;5.370
Trigo;2011/12;"BUENOS AIRES";ROJAS;20.000;20.000;104.000;5.200
Trigo;2012/13;"BUENOS AIRES";ROJAS;13.750;13.750;50.875;3.700
Trigo;2013/14;"BUENOS AIRES";ROJAS;15.000;15.000;63.000;4.200
Trigo;2014/15;"BUENOS AIRES";ROJAS;15.000;15.000;63.000;4.200
Trigo;2015/16;"BUENOS AIRES";ROJAS;19.410;16.910;84.550;5.000
Trigo;2016/17;"BUENOS AIRES";ROJAS;33.200;29.840;149.200;5.000
Trigo;2017/18;"BUENOS AIRES";ROJAS;27.740;26.940;140.088;5.200
Trigo;1980/81;"BUENOS AIRES";"ROQUE PEREZ";500;500;700;1.400
Trigo;1981/82;"BUENOS AIRES";"ROQUE PEREZ";14.000;14.000;20.000;1.429
Trigo;1982/83;"BUENOS AIRES";"ROQUE PEREZ";8.000;8.000;10.400;1.300
Trigo;1983/84;"BUENOS AIRES";"ROQUE PEREZ";6.000;6.000;10.800;1.800
Trigo;1984/85;"BUENOS AIRES";"ROQUE PEREZ";10.000;10.000;24.000;2.400
Trigo;1985/86;"BUENOS AIRES";"ROQUE PEREZ";3.000;1.700;2.040;1.200
Trigo;1986/87;"BUENOS AIRES";"ROQUE PEREZ";2.200;2.000;2.800;1.400
Trigo;1987/88;"BUENOS AIRES";"ROQUE PEREZ";900;900;1.450;1.611
Trigo;1988/89;"BUENOS AIRES";"ROQUE PEREZ";900;900;2.000;2.222
Trigo;1989/90;"BUENOS AIRES";"ROQUE PEREZ";4.000;4.000;7.200;1.800
Trigo;1990/91;"BUENOS AIRES";"ROQUE PEREZ";4.800;4.800;10.600;2.208
Trigo;1991/92;"BUENOS AIRES";"ROQUE PEREZ";3.000;3.000;6.600;2.200
Trigo;1992/93;"BUENOS AIRES";"ROQUE PEREZ";2.400;2.400;5.300;2.208
Trigo;1993/94;"BUENOS AIRES";"ROQUE PEREZ";2.500;2.500;5.000;2.000
Trigo;1994/95;"BUENOS AIRES";"ROQUE PEREZ";6.000;6.000;18.000;3.000
Trigo;1995/96;"BUENOS AIRES";"ROQUE PEREZ";6.000;6.000;15.000;2.500
Trigo;1996/97;"BUENOS AIRES";"ROQUE PEREZ";9.000;9.000;33.300;3.700
Trigo;1997/98;"BUENOS AIRES";"ROQUE PEREZ";6.300;6.300;18.900;3.000
Trigo;1998/99;"BUENOS AIRES";"ROQUE PEREZ";6.400;6.400;22.400;3.500
